,features,id,names,category
38208,f.5001.-1.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38209,f.5001.-3.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38210,f.5001.1.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38211,f.5001.2.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38212,f.5001.3.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38213,f.5001.4.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38214,f.5001.5.0,5001,FI7 : synonym,Fluid intelligence / reasoning
38215,f.5012.-1.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38216,f.5012.-3.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38217,f.5012.25.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38218,f.5012.26.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38219,f.5012.27.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38220,f.5012.28.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38221,f.5012.29.0,5012,FI8 : chained arithmetic,Fluid intelligence / reasoning
38222,f.5090.2,5090,Refractometry result unreliable (left),Autorefraction
38223,f.5090.C 1,5090,Refractometry result unreliable (left),Autorefraction
38224,f.5090.C 3,5090,Refractometry result unreliable (left),Autorefraction
38225,f.5090.CE7,5090,Refractometry result unreliable (left),Autorefraction
38226,f.5090.CE9,5090,Refractometry result unreliable (left),Autorefraction
38227,f.5090.Ce5,5090,Refractometry result unreliable (left),Autorefraction
38228,f.5090.E6,5090,Refractometry result unreliable (left),Autorefraction
38229,f.5090.E8,5090,Refractometry result unreliable (left),Autorefraction
38230,f.5090.E9,5090,Refractometry result unreliable (left),Autorefraction
38231,f.5090.L 0,5090,Refractometry result unreliable (left),Autorefraction
38232,f.5090.L 2,5090,Refractometry result unreliable (left),Autorefraction
38233,f.5090.LE6,5090,Refractometry result unreliable (left),Autorefraction
38234,f.5090.LE8,5090,Refractometry result unreliable (left),Autorefraction
38235,f.5090.Le4,5090,Refractometry result unreliable (left),Autorefraction
38236,f.5090.e4,5090,Refractometry result unreliable (left),Autorefraction
38237,f.5091.2,5091,Refractometry result unreliable (right),Autorefraction
38238,f.5091.2.0,5091,Refractometry result unreliable (right),Autorefraction
38239,f.5091.C 1,5091,Refractometry result unreliable (right),Autorefraction
38240,f.5091.C 3,5091,Refractometry result unreliable (right),Autorefraction
38241,f.5091.CE7,5091,Refractometry result unreliable (right),Autorefraction
38242,f.5091.CE9,5091,Refractometry result unreliable (right),Autorefraction
38243,f.5091.Ce5,5091,Refractometry result unreliable (right),Autorefraction
38244,f.5091.E6,5091,Refractometry result unreliable (right),Autorefraction
38245,f.5091.E8,5091,Refractometry result unreliable (right),Autorefraction
38246,f.5091.E9,5091,Refractometry result unreliable (right),Autorefraction
38247,f.5091.L 0,5091,Refractometry result unreliable (right),Autorefraction
38248,f.5091.L 2,5091,Refractometry result unreliable (right),Autorefraction
38249,f.5091.LE6,5091,Refractometry result unreliable (right),Autorefraction
38250,f.5091.LE8,5091,Refractometry result unreliable (right),Autorefraction
38251,f.5091.LE9,5091,Refractometry result unreliable (right),Autorefraction
38252,f.5091.Le4,5091,Refractometry result unreliable (right),Autorefraction
38253,f.5091.e4,5091,Refractometry result unreliable (right),Autorefraction
38254,f.5136.E,5136,3mm keratometry result unreliable (left),Autorefraction
38255,f.5136.e,5136,3mm keratometry result unreliable (left),Autorefraction
38256,f.5138.E,5138,6mm keratometry result unreliable (left),Autorefraction
38257,f.5138.e,5138,6mm keratometry result unreliable (left),Autorefraction
38258,f.5139.E,5139,6mm keratometry result unreliable (right),Autorefraction
38259,f.5139.e,5139,6mm keratometry result unreliable (right),Autorefraction
38260,f.5140.E,5140,3mm keratometry result unreliable (right),Autorefraction
38261,f.5140.e,5140,3mm keratometry result unreliable (right),Autorefraction
38262,f.5141.e,5141,3mm asymmetry index unreliable (left),Autorefraction
38263,f.5142.e,5142,6mm asymmetry index unreliable (left),Autorefraction
38264,f.5143.e,5143,6mm asymmetry index unreliable (right),Autorefraction
38265,f.5144.e,5144,3mm asymmetry index unreliable (right),Autorefraction
38266,f.5145.e,5145,3mm regularity index unreliable (right),Autorefraction
38267,f.5146.e,5146,6mm regularity index unreliable (right),Autorefraction
38268,f.5147.e,5147,6mm regularity index unreliable (left),Autorefraction
38269,f.5148.e,5148,3mm regularity index unreliable (left),Autorefraction
38270,f.5149.1.0,5149,3mm regularity index for irregular astigmatism level (left),Autorefraction
38271,f.5149.2.0,5149,3mm regularity index for irregular astigmatism level (left),Autorefraction
38272,f.5149.3.0,5149,3mm regularity index for irregular astigmatism level (left),Autorefraction
38273,f.5152.1.0,5152,3mm asymmetry index for irregular astigmatism level (right),Autorefraction
38274,f.5152.2.0,5152,3mm asymmetry index for irregular astigmatism level (right),Autorefraction
38275,f.5152.3.0,5152,3mm asymmetry index for irregular astigmatism level (right),Autorefraction
38276,f.5155.1.0,5155,3mm asymmetry index for irregular astigmatism level (left),Autorefraction
38277,f.5155.2.0,5155,3mm asymmetry index for irregular astigmatism level (left),Autorefraction
38278,f.5155.3.0,5155,3mm asymmetry index for irregular astigmatism level (left),Autorefraction
38279,f.5164.1.0,5164,3mm regularity index for irregular astigmatism level (right),Autorefraction
38280,f.5164.2.0,5164,3mm regularity index for irregular astigmatism level (right),Autorefraction
38281,f.5164.3.0,5164,3mm regularity index for irregular astigmatism level (right),Autorefraction
38282,f.5181.0.0,5181,Ever had eye surgery,Eye surgery/complications
38283,f.5181.1.0,5181,Ever had eye surgery,Eye surgery/complications
38284,f.5181.2.0,5181,Ever had eye surgery,Eye surgery/complications
38285,f.5181.3.0,5181,Ever had eye surgery,Eye surgery/complications
38286,f.5182.1.0,5182,Both eyes present,Eye surgery/complications
38287,f.5182.2.0,5182,Both eyes present,Eye surgery/complications
38288,f.5182.3.0,5182,Both eyes present,Eye surgery/complications
38289,f.5182.4.0,5182,Both eyes present,Eye surgery/complications
38290,f.5183.0.0,5183,Current eye infection,Eye surgery/complications
38291,f.5183.1.0,5183,Current eye infection,Eye surgery/complications
38292,f.5185.1.0,5185,Visual acuity measured (right),Visual acuity
38293,f.5185.6.0,5185,Visual acuity measured (right),Visual acuity
38294,f.5185.7.0,5185,Visual acuity measured (right),Visual acuity
38295,f.5187.1.0,5187,Visual acuity measured (left),Visual acuity
38296,f.5187.6.0,5187,Visual acuity measured (left),Visual acuity
38297,f.5187.7.0,5187,Visual acuity measured (left),Visual acuity
38298,f.5189.1.0,5189,Auto-refraction method (right),Autorefraction
38299,f.5189.6.0,5189,Auto-refraction method (right),Autorefraction
38300,f.5189.7.0,5189,Auto-refraction method (right),Autorefraction
38301,f.5191.1.0,5191,Auto-refraction method (left),Autorefraction
38302,f.5191.6.0,5191,Auto-refraction method (left),Autorefraction
38303,f.5191.7.0,5191,Auto-refraction method (left),Autorefraction
38304,f.5194.1.0,5194,Intra-ocular pressure (IOP) method (right),Intraocular pressure
38305,f.5194.6.0,5194,Intra-ocular pressure (IOP) method (right),Intraocular pressure
38306,f.5194.7.0,5194,Intra-ocular pressure (IOP) method (right),Intraocular pressure
38307,f.5196.1.0,5196,Intra-ocular pressure (IOP) method (left),Intraocular pressure
38308,f.5196.6.0,5196,Intra-ocular pressure (IOP) method (left),Intraocular pressure
38309,f.5196.7.0,5196,Intra-ocular pressure (IOP) method (left),Intraocular pressure
38310,f.52.1,52,Month of birth,Baseline characteristics
38311,f.52.10,52,Month of birth,Baseline characteristics
38312,f.52.11,52,Month of birth,Baseline characteristics
38313,f.52.12,52,Month of birth,Baseline characteristics
38314,f.52.2,52,Month of birth,Baseline characteristics
38315,f.52.3,52,Month of birth,Baseline characteristics
38316,f.52.4,52,Month of birth,Baseline characteristics
38317,f.52.5,52,Month of birth,Baseline characteristics
38318,f.52.6,52,Month of birth,Baseline characteristics
38319,f.52.7,52,Month of birth,Baseline characteristics
38320,f.52.8,52,Month of birth,Baseline characteristics
38321,f.52.9,52,Month of birth,Baseline characteristics
38322,f.5324.0.0,5324,Ever had cataract surgery,Eye surgery/complications
38323,f.5324.2.0,5324,Ever had cataract surgery,Eye surgery/complications
38324,f.5324.3.0,5324,Ever had cataract surgery,Eye surgery/complications
38325,f.5324.4.0,5324,Ever had cataract surgery,Eye surgery/complications
38326,f.5324.5.0,5324,Ever had cataract surgery,Eye surgery/complications
38327,f.5325.0.0,5325,Ever had refractive laser eye surgery,Eye surgery/complications
38328,f.5325.2.0,5325,Ever had refractive laser eye surgery,Eye surgery/complications
38329,f.5325.3.0,5325,Ever had refractive laser eye surgery,Eye surgery/complications
38330,f.5325.4.0,5325,Ever had refractive laser eye surgery,Eye surgery/complications
38331,f.5325.5.0,5325,Ever had refractive laser eye surgery,Eye surgery/complications
38332,f.5326.0.0,5326,Ever had surgery for glaucoma or high eye pressure,Eye surgery/complications
38333,f.5326.2.0,5326,Ever had surgery for glaucoma or high eye pressure,Eye surgery/complications
38334,f.5326.3.0,5326,Ever had surgery for glaucoma or high eye pressure,Eye surgery/complications
38335,f.5326.4.0,5326,Ever had surgery for glaucoma or high eye pressure,Eye surgery/complications
38336,f.5326.5.0,5326,Ever had surgery for glaucoma or high eye pressure,Eye surgery/complications
38337,f.5327.0.0,5327,Ever had laser treatment for glaucoma or high eye pressure,Eye surgery/complications
38338,f.5327.2.0,5327,Ever had laser treatment for glaucoma or high eye pressure,Eye surgery/complications
38339,f.5327.3.0,5327,Ever had laser treatment for glaucoma or high eye pressure,Eye surgery/complications
38340,f.5327.4.0,5327,Ever had laser treatment for glaucoma or high eye pressure,Eye surgery/complications
38341,f.5327.5.0,5327,Ever had laser treatment for glaucoma or high eye pressure,Eye surgery/complications
38342,f.5328.0.0,5328,Ever had corneal graft surgery,Eye surgery/complications
38343,f.5328.2.0,5328,Ever had corneal graft surgery,Eye surgery/complications
38344,f.5328.3.0,5328,Ever had corneal graft surgery,Eye surgery/complications
38345,f.5328.4.0,5328,Ever had corneal graft surgery,Eye surgery/complications
38346,f.5328.5.0,5328,Ever had corneal graft surgery,Eye surgery/complications
38347,f.54.10003,54,UK Biobank assessment centre,Reception
38348,f.54.11001,54,UK Biobank assessment centre,Reception
38349,f.54.11002,54,UK Biobank assessment centre,Reception
38350,f.54.11003,54,UK Biobank assessment centre,Reception
38351,f.54.11004,54,UK Biobank assessment centre,Reception
38352,f.54.11005,54,UK Biobank assessment centre,Reception
38353,f.54.11006,54,UK Biobank assessment centre,Reception
38354,f.54.11007,54,UK Biobank assessment centre,Reception
38355,f.54.11008,54,UK Biobank assessment centre,Reception
38356,f.54.11009,54,UK Biobank assessment centre,Reception
38357,f.54.11010,54,UK Biobank assessment centre,Reception
38358,f.54.11011,54,UK Biobank assessment centre,Reception
38359,f.54.11012,54,UK Biobank assessment centre,Reception
38360,f.54.11013,54,UK Biobank assessment centre,Reception
38361,f.54.11014,54,UK Biobank assessment centre,Reception
38362,f.54.11016,54,UK Biobank assessment centre,Reception
38363,f.54.11017,54,UK Biobank assessment centre,Reception
38364,f.54.11018,54,UK Biobank assessment centre,Reception
38365,f.54.11020,54,UK Biobank assessment centre,Reception
38366,f.54.11021,54,UK Biobank assessment centre,Reception
38367,f.54.11022,54,UK Biobank assessment centre,Reception
38368,f.54.11023,54,UK Biobank assessment centre,Reception
38369,f.54.11024.0,54,UK Biobank assessment centre,Reception
38370,f.54.11025.0,54,UK Biobank assessment centre,Reception
38371,f.54.11026.0,54,UK Biobank assessment centre,Reception
38372,f.54.11027.0,54,UK Biobank assessment centre,Reception
38373,f.5408.1.0,5408,Which eye(s) affected by amblyopia (lazy eye),Eyesight
38374,f.5408.2.0,5408,Which eye(s) affected by amblyopia (lazy eye),Eyesight
38375,f.5408.3.0,5408,Which eye(s) affected by amblyopia (lazy eye),Eyesight
38376,f.5419.1.0,5419,Which eye(s) affected by injury or trauma resulting in loss of vision,Eyesight
38377,f.5419.2.0,5419,Which eye(s) affected by injury or trauma resulting in loss of vision,Eyesight
38378,f.5419.3.0,5419,Which eye(s) affected by injury or trauma resulting in loss of vision,Eyesight
38379,f.5441.1.0,5441,Which eye(s) are affected by cataract,Eyesight
38380,f.5441.2.0,5441,Which eye(s) are affected by cataract,Eyesight
38381,f.5441.3.0,5441,Which eye(s) are affected by cataract,Eyesight
38382,f.5452.-1.0,5452,Leg pain when standing still or sitting,Claudication and peripheral artery disease
38383,f.5452.-3.0,5452,Leg pain when standing still or sitting,Claudication and peripheral artery disease
38384,f.5452.0.0,5452,Leg pain when standing still or sitting,Claudication and peripheral artery disease
38385,f.5452.1.0,5452,Leg pain when standing still or sitting,Claudication and peripheral artery disease
38386,f.5463.-1.0,5463,Leg pain in calf/calves,Claudication and peripheral artery disease
38387,f.5463.-3.0,5463,Leg pain in calf/calves,Claudication and peripheral artery disease
38388,f.5463.0.0,5463,Leg pain in calf/calves,Claudication and peripheral artery disease
38389,f.5463.1.0,5463,Leg pain in calf/calves,Claudication and peripheral artery disease
38390,f.5474.-1.0,5474,Leg pain when walking uphill or hurrying,Claudication and peripheral artery disease
38391,f.5474.-3.0,5474,Leg pain when walking uphill or hurrying,Claudication and peripheral artery disease
38392,f.5474.0.0,5474,Leg pain when walking uphill or hurrying,Claudication and peripheral artery disease
38393,f.5474.1.0,5474,Leg pain when walking uphill or hurrying,Claudication and peripheral artery disease
38394,f.5485.-1.0,5485,Leg pain when walking normally,Claudication and peripheral artery disease
38395,f.5485.-3.0,5485,Leg pain when walking normally,Claudication and peripheral artery disease
38396,f.5485.0.0,5485,Leg pain when walking normally,Claudication and peripheral artery disease
38397,f.5485.1.0,5485,Leg pain when walking normally,Claudication and peripheral artery disease
38398,f.5496.-1.0,5496,Leg pain when walking ever disappears while walking,Claudication and peripheral artery disease
38399,f.5496.-3.0,5496,Leg pain when walking ever disappears while walking,Claudication and peripheral artery disease
38400,f.5496.0.0,5496,Leg pain when walking ever disappears while walking,Claudication and peripheral artery disease
38401,f.5496.1.0,5496,Leg pain when walking ever disappears while walking,Claudication and peripheral artery disease
38402,f.55.1,55,Month of attending assessment centre,Reception
38403,f.55.1.0,55,Month of attending assessment centre,Reception
38404,f.55.10,55,Month of attending assessment centre,Reception
38405,f.55.10.0,55,Month of attending assessment centre,Reception
38406,f.55.11,55,Month of attending assessment centre,Reception
38407,f.55.11.0,55,Month of attending assessment centre,Reception
38408,f.55.12,55,Month of attending assessment centre,Reception
38409,f.55.12.0,55,Month of attending assessment centre,Reception
38410,f.55.2,55,Month of attending assessment centre,Reception
38411,f.55.2.0,55,Month of attending assessment centre,Reception
38412,f.55.3,55,Month of attending assessment centre,Reception
38413,f.55.3.0,55,Month of attending assessment centre,Reception
38414,f.55.4,55,Month of attending assessment centre,Reception
38415,f.55.4.0,55,Month of attending assessment centre,Reception
38416,f.55.5,55,Month of attending assessment centre,Reception
38417,f.55.5.0,55,Month of attending assessment centre,Reception
38418,f.55.6,55,Month of attending assessment centre,Reception
38419,f.55.6.0,55,Month of attending assessment centre,Reception
38420,f.55.7,55,Month of attending assessment centre,Reception
38421,f.55.7.0,55,Month of attending assessment centre,Reception
38422,f.55.8,55,Month of attending assessment centre,Reception
38423,f.55.8.0,55,Month of attending assessment centre,Reception
38424,f.55.9,55,Month of attending assessment centre,Reception
38425,f.55.9.0,55,Month of attending assessment centre,Reception
38426,f.5507.-1.0,5507,Leg pain on walking : action taken,Claudication and peripheral artery disease
38427,f.5507.-3.0,5507,Leg pain on walking : action taken,Claudication and peripheral artery disease
38428,f.5507.1.0,5507,Leg pain on walking : action taken,Claudication and peripheral artery disease
38429,f.5507.2.0,5507,Leg pain on walking : action taken,Claudication and peripheral artery disease
38430,f.5507.3.0,5507,Leg pain on walking : action taken,Claudication and peripheral artery disease
38431,f.5518.-1.0,5518,Leg pain on walking : effect of standing still,Claudication and peripheral artery disease
38432,f.5518.-3.0,5518,Leg pain on walking : effect of standing still,Claudication and peripheral artery disease
38433,f.5518.1.0,5518,Leg pain on walking : effect of standing still,Claudication and peripheral artery disease
38434,f.5518.2.0,5518,Leg pain on walking : effect of standing still,Claudication and peripheral artery disease
38435,f.5529.-1.0,5529,Surgery on leg arteries (other than for varicose veins),Claudication and peripheral artery disease
